RiskScore,CreditScore,AnnualIncome,income_band,LoanAmount,loan_amount_band,LoanDuration,loan_duration_band,DebtToIncomeRatio,TotalDebtToIncomeRatio,payment_to_income_ratio,risk_band,LoanApproved,pred_approval_prob,prob_band,high_conf_under_approved,high_conf_over_approved,exception_type
36.8,619,110998,100k+,25514,20k-50k,48,37-60m,0.0789721428405912,0.1015708638391336,0.08275971408868761,Low,1,0.9997115873769714,low_conf_approve,0,0,none
44.0,605,33877,30k-60k,20885,20k-50k,12,<=12m,0.1705284077322846,1.4653625796945982,1.2603998557600244,Medium,0,1.0307448602317115e-07,low_conf_reject,0,0,none
53.0,537,45132,30k-60k,42214,20k-50k,60,37-60m,0.2314070663262483,0.4677732253537326,0.3218014093473518,Medium,0,1.5845848441474567e-07,low_conf_reject,0,0,none
55.0,546,27860,<30k,28962,20k-50k,36,13-36m,0.4374735937552811,0.7471908651525327,0.4792798816636583,Medium,0,2.966181384994354e-07,low_conf_reject,0,0,none
57.0,547,41645,30k-60k,24587,20k-50k,60,37-60m,0.2471004061233533,0.2851439804916104,0.2119539216610183,Medium,0,5.4349975905211235e-08,low_conf_reject,0,0,none
53.0,509,15000,<30k,30675,20k-50k,24,13-36m,0.0415479247364204,1.356941482783326,1.316941482783328,Medium,0,4.194000051460386e-13,low_conf_reject,0,0,none
36.0,624,125741,100k+,11795,5k-20k,24,13-36m,0.171716364172696,0.1225324263232035,0.05534670328934821,Low,1,0.9999989725051389,low_conf_approve,0,0,none
61.0,588,44519,30k-60k,43713,20k-50k,24,13-36m,0.4875760929429204,0.6334161703182325,0.5948708301264035,Medium,0,1.1413244913522911e-10,low_conf_reject,0,0,none
45.6,595,76845,60k-100k,11111,5k-20k,48,37-60m,0.5278233891883041,0.129964523543301,0.05485228462079469,Medium,1,0.997060625617475,low_conf_approve,0,0,none
66.0,575,29497,<30k,16639,5k-20k,36,13-36m,0.2761768088551353,0.3263517435816028,0.24498753705212506,Medium,0,1.423202045902581e-07,low_conf_reject,0,0,none
40.0,544,151179,100k+,21003,20k-50k,48,37-60m,0.2168840085210245,0.0875772159147937,0.05638240711198381,Medium,1,0.9998761917412207,low_conf_approve,0,0,none
63.0,585,23380,<30k,32310,20k-50k,72,60m+,0.411119074385833,0.509116815166537,0.45368482200999316,Medium,0,5.8177442513495636e-12,low_conf_reject,0,0,none
52.0,479,15000,<30k,7037,5k-20k,48,37-60m,0.1025566104217542,0.9242349123359984,0.19463491233599842,Medium,0,4.530649019968879e-07,low_conf_reject,0,0,none
36.8,624,119879,100k+,31973,20k-50k,48,37-60m,0.0751702702603801,0.1501947681035672,0.10124541083498796,Low,1,0.9991654695717794,low_conf_approve,0,0,none
47.0,568,22756,<30k,21973,20k-50k,36,13-36m,0.1502559151841723,0.6184010356059998,0.45914633354939943,Medium,0,8.899552457434487e-05,low_conf_reject,0,0,none
38.400000000000006,609,63725,60k-100k,11271,5k-20k,72,60m+,0.339584491038319,0.1179301024566671,0.052210212303666,Low,1,0.999975881975778,low_conf_approve,0,0,none
54.0,575,149783,100k+,26330,20k-50k,72,60m+,0.2617722497396768,0.1097112128959157,0.061721788194848144,Medium,0,0.00012372881507184192,low_conf_reject,0,0,none
37.6,591,40253,30k-60k,13024,5k-20k,72,60m+,0.1273971026044151,0.1897881229185574,0.09886322291110457,Low,1,0.9985916532075526,low_conf_approve,0,0,none
44.8,590,64822,60k-100k,11443,5k-20k,24,13-36m,0.4214867643822897,0.2115287144502753,0.10489824948467731,Medium,1,0.9942747405507824,low_conf_approve,0,0,none
48.0,602,86266,60k-100k,34854,20k-50k,60,37-60m,0.3778400935084893,0.2311344321249691,0.14586329401725595,Medium,0,0.02138764940556257,low_conf_reject,0,0,none
57.0,555,47058,30k-60k,34745,20k-50k,96,60m+,0.3752534074360958,0.2841167223917372,0.24306100391666377,Medium,0,4.7347805258620866e-08,low_conf_reject,0,0,none
67.0,567,101116,100k+,26396,20k-50k,108,60m+,0.1713794834798542,0.1301995598736982,0.09459688571728386,Medium,0,4.372015276250014e-07,low_conf_reject,0,0,none
40.8,520,52942,30k-60k,15303,5k-20k,36,13-36m,0.23248348337517,0.2239002844343877,0.13210171241217467,Medium,1,0.9999785349827858,low_conf_approve,0,0,none
57.0,564,25590,<30k,34853,20k-50k,48,37-60m,0.4943375507403726,0.8124937148163728,0.5855300571375898,Medium,0,3.858211435003218e-09,low_conf_reject,0,0,none
43.2,571,71005,60k-100k,10993,5k-20k,12,<=12m,0.3478842160263669,0.2341641080920485,0.1724783113171743,Medium,1,0.9986065027681212,low_conf_approve,0,0,none
40.8,579,47160,30k-60k,5620,5k-20k,36,13-36m,0.2690837908170071,0.1592021621565556,0.05207748022271349,Medium,1,0.9995556641569002,low_conf_approve,0,0,none
38.400000000000006,620,56461,30k-60k,12654,5k-20k,36,13-36m,0.333346995380514,0.1549018777441007,0.09942995907457665,Low,1,0.9999823848385991,low_conf_approve,0,0,none
37.6,610,55651,30k-60k,13418,5k-20k,24,13-36m,0.2014864256953679,0.2595913723852452,0.14767963674707157,Low,1,0.999884963518432,low_conf_approve,0,0,none
56.0,588,77059,60k-100k,81554,50k+,60,37-60m,0.1362837296781904,0.4876361399552463,0.42923932712351986,Medium,0,1.0613192043872609e-09,low_conf_reject,0,0,none
50.0,523,25431,<30k,36336,20k-50k,120,60m+,0.1307885100129321,0.9427183870449888,0.5572046439755054,Medium,0,1.6149439310624303e-09,low_conf_reject,0,0,none
57.0,459,91579,60k-100k,17311,5k-20k,72,60m+,0.3491137996222355,0.0900107203841113,0.07245210978561169,Medium,0,0.00011018206220646651,low_conf_reject,0,0,none
40.0,616,96764,60k-100k,14116,5k-20k,24,13-36m,0.2745978510066203,0.1384305475495825,0.0844848652710491,Medium,1,0.9998613904543303,low_conf_approve,0,0,none
52.0,567,33795,30k-60k,29066,20k-50k,36,13-36m,0.4049141756246261,0.494237498708595,0.40262631362204354,Medium,0,3.270911742988054e-05,low_conf_reject,0,0,none
35.2,546,120257,100k+,15816,5k-20k,36,13-36m,0.1163567262319326,0.0934632557093368,0.06252950549105436,Low,1,0.9999994942671733,low_conf_approve,0,0,none
58.0,582,43266,30k-60k,25908,20k-50k,36,13-36m,0.5355287243033815,0.3421183799948727,0.28110049065913467,Medium,0,2.0460179362129786e-06,low_conf_reject,0,0,none
46.0,533,56046,30k-60k,45421,20k-50k,36,13-36m,0.1804992584788387,0.4061951418669208,0.3839277186788245,Medium,0,0.0011738738599927664,low_conf_reject,0,0,none
52.0,623,39838,30k-60k,45176,20k-50k,108,60m+,0.0792168176129118,0.472147512471525,0.3486473367598916,Medium,0,6.899648706794043e-10,low_conf_reject,0,0,none
52.0,563,68676,60k-100k,12341,5k-20k,60,37-60m,0.1753045708273384,0.1134272720905569,0.0648513503711791,Medium,0,0.00030654628144620693,low_conf_reject,0,0,none
65.0,503,37638,30k-60k,13767,5k-20k,36,13-36m,0.5326868077993672,0.3344788349477084,0.1664571547309061,Medium,0,1.5101848879713572e-08,low_conf_reject,0,0,none
49.0,482,55403,30k-60k,31227,20k-50k,72,60m+,0.0779916146475565,0.3054419110459489,0.22270270919767376,Medium,0,5.8923189804984804e-05,low_conf_reject,0,0,none
52.0,678,15000,<30k,25414,20k-50k,60,37-60m,0.3086107275021493,1.2322371907215166,0.5274371907215168,Medium,0,4.345064361656892e-10,low_conf_reject,0,0,none
45.0,646,42674,30k-60k,12680,5k-20k,72,60m+,0.1677110831080863,0.1565601116201314,0.08879050952049229,Medium,0,0.04903097908325627,low_conf_reject,0,0,none
51.0,608,42552,30k-60k,16088,5k-20k,36,13-36m,0.2089133771092651,0.2717977821877509,0.17647911326502114,Medium,0,0.00015927677508092926,low_conf_reject,0,0,none
50.0,476,17419,<30k,43009,20k-50k,60,37-60m,0.1129883899531058,1.5994672010651951,1.0097662997505368,Medium,0,5.2826349554981986e-12,low_conf_reject,0,0,none
61.0,557,73788,60k-100k,19213,5k-20k,84,60m+,0.2029853246969389,0.1140147655997198,0.08864478674136884,Medium,0,5.2351558108742266e-05,low_conf_reject,0,0,none
54.0,566,34113,30k-60k,32253,20k-50k,36,13-36m,0.4727917773260197,0.4910792483566709,0.4435900213757558,Medium,0,6.0881351046291994e-06,low_conf_reject,0,0,none
50.0,545,15888,<30k,18908,5k-20k,72,60m+,0.2319048010341766,0.4989032641049317,0.39316308283604984,Medium,0,1.6572152111046754e-05,low_conf_reject,0,0,none
52.0,538,81376,60k-100k,20054,20k-50k,96,60m+,0.318534785183038,0.1475891211952237,0.07562687188338733,Medium,0,0.000680360098994417,low_conf_reject,0,0,none
44.0,601,121299,100k+,13638,5k-20k,36,13-36m,0.6795985858946277,0.1301874977745279,0.04975814551276155,Medium,1,0.9999946471798888,low_conf_approve,0,0,none
56.0,626,74652,60k-100k,38921,20k-50k,48,37-60m,0.450513106046751,0.2792078497887209,0.20028163213882497,Medium,0,1.5287757571686745e-06,low_conf_reject,0,0,none
66.0,587,18636,<30k,18404,5k-20k,36,13-36m,0.1513537905899856,0.986752423291945,0.45552254563579586,Medium,0,1.5705891394859773e-11,low_conf_reject,0,0,none
54.0,629,16594,<30k,42465,20k-50k,108,60m+,0.2041275085358066,1.2768580783219394,0.8046392040300254,Medium,0,8.600956821998106e-14,low_conf_reject,0,0,none
58.0,545,15293,<30k,16185,5k-20k,84,60m+,0.439031625015632,0.7396165745172036,0.34021815694053464,Medium,0,7.93591472208849e-09,low_conf_reject,0,0,none
56.0,575,30499,30k-60k,8122,5k-20k,48,37-60m,0.6461075190122657,0.3648315503474159,0.09885561671024744,Medium,0,0.000910419383460886,low_conf_reject,0,0,none
45.6,545,105411,100k+,10472,5k-20k,48,37-60m,0.1459509106939741,0.0654926212924602,0.03839867474039263,Medium,1,0.9971047962573698,low_conf_approve,0,0,none
50.0,607,49068,30k-60k,23160,20k-50k,108,60m+,0.200534378788422,0.2030047099549508,0.13306095842645976,Medium,0,2.305033451486229e-05,low_conf_reject,0,0,none
70.0,626,28494,<30k,50238,50k+,60,37-60m,0.4619982511296162,0.739613061162185,0.6671767587827374,High,0,2.6096886829770285e-12,low_conf_reject,0,0,none
58.0,545,30278,30k-60k,19483,5k-20k,48,37-60m,0.4003479353459196,0.3524821267707704,0.25498559463522635,Medium,0,2.9494604460124535e-07,low_conf_reject,0,0,none
36.8,612,81027,60k-100k,26872,20k-50k,36,13-36m,0.3431385789531458,0.2091889007887384,0.14980128925184347,Low,1,0.9999908927032388,low_conf_approve,0,0,none
55.0,575,55685,30k-60k,7646,5k-20k,36,13-36m,0.374187269036236,0.1458847816279062,0.06140960878064052,Medium,0,0.0007038859657627217,low_conf_reject,0,0,none
44.0,603,40067,30k-60k,11983,5k-20k,36,13-36m,0.1948180236756194,0.2458495981276974,0.135334710564366,Medium,0,0.5570338192062936,uncertain,0,0,none
40.0,543,39333,30k-60k,9382,5k-20k,36,13-36m,0.1040742115375984,0.1923656770054223,0.10724631158707132,Medium,1,0.9953590292882961,low_conf_approve,0,0,none
55.0,560,47922,30k-60k,38736,20k-50k,36,13-36m,0.2515531997658564,0.4660028000282059,0.39739130635098036,Medium,0,4.879004060137659e-08,low_conf_reject,0,0,none
51.0,540,40256,30k-60k,34965,20k-50k,48,37-60m,0.2432672538498642,0.4380460435886777,0.3399737065457522,Medium,0,6.425313430560234e-06,low_conf_reject,0,0,none
51.0,595,47740,30k-60k,53150,50k+,96,60m+,0.0648660688183038,0.5531607632204153,0.36614777620742944,Medium,0,2.408094861167095e-09,low_conf_reject,0,0,none
53.0,596,52647,30k-60k,18588,5k-20k,72,60m+,0.3094015114842594,0.2024258874923196,0.11603919879210872,Medium,0,5.024115429357377e-05,low_conf_reject,0,0,none
40.8,486,56420,30k-60k,12015,5k-20k,48,37-60m,0.1194922099400173,0.1472941326683147,0.09390880831524842,Medium,1,0.9956872961323396,low_conf_approve,0,0,none
51.0,616,30267,30k-60k,18876,5k-20k,60,37-60m,0.0624602706532061,0.3895770152516967,0.18935895597922173,Medium,0,6.013899082141211e-07,low_conf_reject,0,0,none
40.8,570,45350,30k-60k,14371,5k-20k,36,13-36m,0.4502988237586348,0.283360967468746,0.1436476267851739,Medium,1,0.999839936882474,low_conf_approve,0,0,none
53.0,606,54309,30k-60k,20545,20k-50k,36,13-36m,0.4246781769344451,0.2196189483487338,0.1714501365495845,Medium,0,0.0007194420468105846,low_conf_reject,0,0,none
55.0,585,37454,30k-60k,9348,5k-20k,12,<=12m,0.3667014071748593,0.42266560233657,0.27528481523772874,Medium,0,3.747754743649224e-05,low_conf_reject,0,0,none
40.8,635,76373,60k-100k,26836,20k-50k,60,37-60m,0.3709760010676551,0.3765123195966575,0.11395879937354206,Medium,1,0.9741617368603309,low_conf_approve,0,0,none
42.400000000000006,552,70319,60k-100k,12237,5k-20k,48,37-60m,0.4434109988703916,0.1574289423618687,0.07056763887348017,Medium,1,0.9997854948010652,low_conf_approve,0,0,none
40.0,586,85658,60k-100k,13103,5k-20k,24,13-36m,0.1615416242001443,0.1786257515128047,0.09302954333610208,Medium,1,0.9999871840036739,low_conf_approve,0,0,none
54.0,653,39872,30k-60k,15904,5k-20k,60,37-60m,0.2817048244890576,0.2464212051536631,0.13325908637356693,Medium,0,0.0001897168493720311,low_conf_reject,0,0,none
65.0,525,62128,60k-100k,15191,5k-20k,72,60m+,0.379835898207375,0.2260055744477191,0.08017760638179063,Medium,0,6.13156448821797e-08,low_conf_reject,0,0,none
52.0,535,46541,30k-60k,36305,20k-50k,60,37-60m,0.3308696497327712,0.4057207699315869,0.27834920507479427,Medium,0,1.164327865110164e-05,low_conf_reject,0,0,none
50.0,627,62642,60k-100k,19144,5k-20k,60,37-60m,0.3502688939467772,0.1673286438778247,0.10526166006504735,Medium,0,0.0050978097460932965,low_conf_reject,0,0,none
53.0,561,105912,100k+,44866,20k-50k,36,13-36m,0.2024800219504365,0.2434404297784291,0.20004591357629958,Medium,0,1.0916900703912659e-05,low_conf_reject,0,0,none
62.0,625,22174,<30k,21179,20k-50k,48,37-60m,0.1685342089459675,0.6515163435111669,0.3571174980164436,Medium,0,7.822058593081831e-09,low_conf_reject,0,0,none
51.0,591,43555,30k-60k,25311,20k-50k,96,60m+,0.1522593525013181,0.2842677882777175,0.1831542536663066,Medium,0,1.9031267993579014e-06,low_conf_reject,0,0,none
58.0,498,23651,<30k,17120,5k-20k,24,13-36m,0.3398109928500593,0.7925973863390203,0.46229422791020114,Medium,0,1.5973552188070104e-08,low_conf_reject,0,0,none
55.0,484,29793,<30k,22170,20k-50k,72,60m+,0.2442772569505583,0.71137386665363,0.24777503471324133,Medium,0,6.539939902949974e-08,low_conf_reject,0,0,none
54.0,557,17069,<30k,52816,50k+,96,60m+,0.0497035062841218,1.400271853174905,1.007981736589279,Medium,0,2.9726957388001835e-15,low_conf_reject,0,0,none
50.0,475,79927,60k-100k,23842,20k-50k,60,37-60m,0.2553157411135484,0.1926581674535437,0.1210428184475758,Medium,0,0.010269034737330615,low_conf_reject,0,0,none
52.0,614,24682,<30k,31595,20k-50k,24,13-36m,0.303418297731952,1.0718885145585693,0.811779933406314,Medium,0,3.647115960395295e-09,low_conf_reject,0,0,none
54.0,402,51505,30k-60k,19021,5k-20k,48,37-60m,0.3024733331428886,0.2181694676427177,0.16178659219373226,Medium,0,0.0007821410611660297,low_conf_reject,0,0,none
50.0,559,37896,30k-60k,14951,5k-20k,48,37-60m,0.1428319462493628,0.4006059812658901,0.14728109209552914,Medium,0,7.902510932861385e-05,low_conf_reject,0,0,none
63.0,587,28952,<30k,22029,20k-50k,96,60m+,0.267325415266425,0.3192624339196536,0.21895848255187222,Medium,0,6.326620592840585e-10,low_conf_reject,0,0,none
55.0,500,71351,60k-100k,21524,20k-50k,96,60m+,0.3030670007383855,0.2004795694366221,0.10814729658830889,Medium,0,1.1779602823247129e-05,low_conf_reject,0,0,none
67.0,617,21603,<30k,50401,50k+,48,37-60m,0.4435691774804615,1.1646697234206982,0.9235920953134897,Medium,0,2.394680746668698e-13,low_conf_reject,0,0,none
53.0,522,48492,30k-60k,20937,20k-50k,48,37-60m,0.1719186708862993,0.259126895193506,0.17449437848971988,Medium,0,1.0983230594173587e-05,low_conf_reject,0,0,none
53.0,519,30092,30k-60k,13500,5k-20k,84,60m+,0.2642181451651239,0.3108343254256844,0.1596978107373952,Medium,0,2.1353180291965036e-05,low_conf_reject,0,0,none
36.8,551,65647,60k-100k,17771,5k-20k,72,60m+,0.1695688530899766,0.1443454553737924,0.08676475861689564,Low,1,0.9999384959570083,low_conf_approve,0,0,none
40.8,598,97565,60k-100k,20507,20k-50k,24,13-36m,0.1664778874525087,0.1847527543294303,0.13272590043715307,Medium,1,0.9929693867310744,low_conf_approve,0,0,none
53.0,516,62048,60k-100k,28299,20k-50k,24,13-36m,0.3048532856298586,0.4029991300370626,0.2999176447353597,Medium,0,6.126598349008777e-05,low_conf_reject,0,0,none
44.8,510,233669,100k+,20687,20k-50k,24,13-36m,0.433803075683891,0.0727791356853511,0.05588344134849021,Medium,1,0.999982686686057,low_conf_approve,0,0,none
50.0,599,56218,30k-60k,9771,5k-20k,60,37-60m,0.1213642201709927,0.126101306799888,0.05630159852140077,Medium,0,0.0005137112662664124,low_conf_reject,0,0,none
58.0,491,50299,30k-60k,15463,5k-20k,24,13-36m,0.3683294387999725,0.3342898608310148,0.19806448855721215,Medium,0,6.583354989103764e-06,low_conf_reject,0,0,none
44.0,605,81306,60k-100k,12605,5k-20k,48,37-60m,0.6654649014353421,0.1268163372705263,0.055382494749679136,Medium,1,0.9999518376520742,low_conf_approve,0,0,none
54.0,549,23117,<30k,23083,20k-50k,48,37-60m,0.2807328858264751,0.8482881761513493,0.3956342850755179,Medium,0,2.884690122483178e-08,low_conf_reject,0,0,none
77.0,524,65217,60k-100k,18887,5k-20k,48,37-60m,0.505307631726086,0.2082672999356539,0.1249147998206532,High,0,3.4420098896867414e-08,low_conf_reject,0,0,none
51.0,555,25909,<30k,23929,20k-50k,48,37-60m,0.0914921902641304,0.7580706076431963,0.361142899124921,Medium,0,7.844266216616833e-08,low_conf_reject,0,0,none
58.0,565,19298,<30k,19566,5k-20k,24,13-36m,0.4358700229367465,0.9247832822381808,0.6263067561733009,Medium,0,2.363840011042159e-09,low_conf_reject,0,0,none
53.0,451,51799,30k-60k,53288,50k+,84,60m+,0.2932752185066039,0.4670904965738015,0.38345953844719627,Medium,0,6.060567117765272e-07,low_conf_reject,0,0,none
57.0,523,22349,<30k,19099,5k-20k,84,60m+,0.2190520997417107,0.432452635471117,0.31378960804259676,Medium,0,8.922246642790503e-09,low_conf_reject,0,0,none
51.0,559,48496,30k-60k,16935,5k-20k,84,60m+,0.0299628849261052,0.2857927324199881,0.11604677399042691,Medium,0,2.8761869734954225e-06,low_conf_reject,0,0,none
38.400000000000006,579,170514,100k+,38884,20k-50k,120,60m+,0.3067652213112485,0.1100513669498557,0.07641190039579014,Low,1,0.9997632334196045,low_conf_approve,0,0,none
54.0,573,15000,<30k,41594,20k-50k,36,13-36m,0.2826020791882667,1.4978553303311586,1.28505533033116,Medium,0,2.391299584129583e-13,low_conf_reject,0,0,none
40.0,617,58683,30k-60k,10789,5k-20k,24,13-36m,0.2429914519152973,0.1682413629906851,0.1101666224354988,Medium,1,0.9993184116836968,low_conf_approve,0,0,none
55.0,549,43242,30k-60k,16012,5k-20k,12,<=12m,0.2382177380587803,0.6317917771244416,0.41422552209461083,Medium,0,4.2059975718920086e-07,low_conf_reject,0,0,none
50.0,595,44895,30k-60k,39746,20k-50k,48,37-60m,0.0560935197828707,0.4339033280077916,0.3355404813656265,Medium,0,2.0123668967569068e-07,low_conf_reject,0,0,none
52.0,546,38921,30k-60k,28961,20k-50k,60,37-60m,0.2468924621634311,0.3267876091101728,0.25279156584304185,Medium,0,7.711378595776238e-06,low_conf_reject,0,0,none
39.2,642,50976,30k-60k,12745,5k-20k,60,37-60m,0.4503316731808675,0.1608777673651321,0.0815463172709701,Low,1,0.9999632770010173,low_conf_approve,0,0,none
53.0,593,57366,30k-60k,34890,20k-50k,48,37-60m,0.1330150695861238,0.3312338861129585,0.22768823189268905,Medium,0,1.9198376455230121e-07,low_conf_reject,0,0,none
48.0,621,35913,30k-60k,12445,5k-20k,72,60m+,0.2550982897959872,0.2187073629165316,0.10509947719269902,Medium,0,0.005438847755062471,low_conf_reject,0,0,none
43.2,634,67937,60k-100k,6913,5k-20k,60,37-60m,0.6303968135291402,0.1683995491041064,0.031508017243706374,Medium,1,0.9999105107937394,low_conf_approve,0,0,none
56.0,498,26472,<30k,21943,20k-50k,12,<=12m,0.3094572873366812,1.164781901189652,0.9467401967472212,Medium,0,4.2539571465338856e-10,low_conf_reject,0,0,none
38.400000000000006,562,150568,100k+,10940,5k-20k,36,13-36m,0.092596514423793,0.0512475275290048,0.033156033984559796,Low,1,0.999990189991943,low_conf_approve,0,0,none
48.0,618,50000,30k-60k,21933,20k-50k,84,60m+,0.5591828221646322,0.311217250108502,0.14513725010850215,Medium,0,0.11880613636172045,uncertain,0,0,none
66.0,515,43131,30k-60k,12034,5k-20k,72,60m+,0.4608340192316725,0.1898319440844353,0.09607107603129499,Medium,0,8.727587641162088e-08,low_conf_reject,0,0,none
60.0,486,111862,100k+,13461,5k-20k,36,13-36m,0.1070025653861966,0.1031090894711044,0.05676627421659448,Medium,0,2.648341453961069e-05,low_conf_reject,0,0,none
41.6,616,34670,30k-60k,18368,5k-20k,48,37-60m,0.3058212143973505,0.2804502053801617,0.1835364470876899,Medium,1,0.9343765962625068,low_conf_approve,0,0,none
60.0,589,49468,30k-60k,12123,5k-20k,60,37-60m,0.6734888682584512,0.1811768924893376,0.08147607579976049,Medium,0,2.7269281231652745e-05,low_conf_reject,0,0,none
53.0,463,20583,<30k,43490,20k-50k,36,13-36m,0.4820532130891961,1.2309388011036957,1.0735273450477247,Medium,0,5.679687163906125e-09,low_conf_reject,0,0,none
51.0,518,28063,<30k,24781,20k-50k,84,60m+,0.1885041197860677,0.364498319340006,0.30249496973376294,Medium,0,7.161291139369338e-06,low_conf_reject,0,0,none
